67.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DATA_ACCESS,INFO;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
19:39:01.45 (1172483129)|VARIABLE_ASSIGNMENT|[15]|newQuote|{"LastModifiedDate":"2026-06-14T02:39:01.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:39:01.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x7f626f5
19:39:01.45 (1172564415)|STATEMENT_EXECUTE|[15]
19:39:01.45 (1172566555)|STATEMENT_EXECUTE|[16]
19:39:01.45 (1172616534)|SYSTEM_METHOD_ENTRY|[16]|Map<Id,Quote>.get(Object)
19:39:01.45 (1172636294)|SYSTEM_METHOD_EXIT|[16]|Map<Id,Quote>.get(Object)
19:39:01.45 (1172646441)|VARIABLE_SCOPE_BEGIN|[16]|oldQuote|Quote|true|false
19:39:01.45 (1174216020)|VARIABLE_ASSIGNMENT|[16]|oldQuote|{"LastModifiedDate":"2026-06-14T02:36:46.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"PriceCalculationFail (2 more) ...","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:36:46.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x1ed2ea85
19:39:01.45 (1174291703)|STATEMENT_EXECUTE|[19]
19:39:01.45 (1174345986)|SYSTEM_METHOD_ENTRY|[15]|system.ListIterator.hasNext()
19:39:01.45 (1174358819)|HEAP_ALLOCATE|[15]|Bytes:5
19:39:01.45 (1174369040)|SYSTEM_METHOD_EXIT|[15]|system.ListIterator.hasNext()
19:39:01.45 (1174388545)|VARIABLE_ASSIGNMENT|[15]|newQuote|null|
19:39:01.45 (1174398326)|SYSTEM_METHOD_ENTRY|[24]|Set<Id>.isEmpty()
19:39:01.45 (1174403817)|SYSTEM_METHOD_EXIT|[24]|Set<Id>.isEmpty()
19:39:01.45 (1174408522)|STATEMENT_EXECUTE|[24]
19:39:01.45 (1174420873)|SYSTEM_MODE_EXIT|false
19:39:01.45 (1174438106)|METHOD_EXIT|[5]|01pWC000001wqaV|QuoteSyncingTriggerHandler.handleAfterUpdate(List<Quote>, Map<Id,Quote>)
19:39:01.174 (1174457267)|CUMULATIVE_LIMIT_USAGE
19:39:01.174 (1174457267)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 6 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 483 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

19:39:01.174 (1174457267)|TOTAL_EMAIL_RECIPIENTS_QUEUED|0
19:39:01.174 (1174457267)|STATIC_VARIABLE_LIST|
  int:BYTES:0
  int:BYTES:0
  byte[]:DigitOnes:0
  byte[]:DigitTens:0
  Boolean:FALSE:0
  int:MAX_EXPONENT:0
  double:MAX_VALUE:0
  int:MAX_VALUE:0
  int:MIN_EXPONENT:0
  double:MIN_NORMAL:0
  double:MIN_VALUE:0
  int:MIN_VALUE:0
  double:NEGATIVE_INFINITY:0
  double:NaN:0
  double:POSITIVE_INFINITY:0
  int:PRECISION:0
  int:SIZE:0
  int:SIZE:0
  Boolean:TRUE:0
  String:__sfdcParameterizedTypes:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_static_ORIGINAL_ACTION_RENEW:0
  String:_static_QUOTE_TYPE_RENEWAL:0
  char[]:digits:0
  long:serialVersionUID:0
  long:serialVersionUID:0
  long:serialVersionUID:0

19:39:01.174 (1174457267)|CUMULATIVE_LIMIT_USAGE_END

19:39:01.45 (1175063044)|CODE_UNIT_FINISHED|QuoteSyncingTrigger on Quote trigger event AfterUpdate|__sfdc_trigger/QuoteSyncingTrigger
19:39:01.45 (1175801154)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
19:39:01.45 (1176576980)|CODE_UNIT_FINISHED|Flow:Quote
19:39:01.45 (1178046037)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
19:39:01.45 (1181267291)|CODE_UNIT_FINISHED|Flow:Quote
19:39:01.45 (1223985734)|CODE_UNIT_STARTED|[EXTERNAL]|Flow:Quote
19:39:01.45 (1224582314)|CODE_UNIT_FINISHED|Flow:Quote
19:39:01.45 (1225631425)|CODE_UNIT_STARTED|[EXTERNAL]|01qWC000007NC1F|QuoteTrigger on Quote trigger event BeforeUpdate|__sfdc_trigger/QuoteTrigger
19:39:01.45 (1225681065)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:39:01.45 (1225747504)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:39:01.45 (1225821832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:39:01.45 (1225866102)|VARIABLE_SCOPE_BEGIN|[4]|this|QuoteTrigger|true|false
19:39:01.45 (1225937242)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x2a2ff7cf
19:39:01.45 (1225962659)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:39:01.45 (1225967502)|VARIABLE_SCOPE_BEGIN|[4]|this|QuoteTrigger|true|false
19:39:01.45 (1225978426)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x2a2ff7cf
19:39:01.45 (1225983570)|STATEMENT_EXECUTE|[4]
19:39:01.45 (1226003939)|STATEMENT_EXECUTE|[5]
19:39:01.45 (1226005348)|STATEMENT_EXECUTE|[6]
19:39:01.45 (1226056731)|METHOD_ENTRY|[6]|01pWC000002VWVV|QuoteRenewalTypeHandler.applyRenewalQuoteType(List<Quote>)
19:39:01.45 (1226067017)|VARIABLE_SCOPE_BEGIN|[11]|quotes|List<Quote>|true|false
19:39:01.45 (1230202451)|VARIABLE_ASSIGNMENT|[11]|quotes|[{"LastModifiedDate":"2026-06-14T02:39:01.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:39:01.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}]|0x67d8e9db
19:39:01.45 (1230278178)|SYSTEM_MODE_ENTER|false
19:39:01.45 (1230294684)|HEAP_ALLOCATE|[12]|Bytes:5
19:39:01.45 (1230303858)|STATEMENT_EXECUTE|[11]
19:39:01.45 (1230322738)|SYSTEM_METHOD_ENTRY|[12]|List<Quote>.isEmpty()
19:39:01.45 (1230337315)|SYSTEM_METHOD_EXIT|[12]|List<Quote>.isEmpty()
19:39:01.45 (1230344364)|STATEMENT_EXECUTE|[12]
19:39:01.45 (1230349484)|SYSTEM_METHOD_ENTRY|[16]|List<Quote>.iterator()
19:39:01.45 (1230356297)|SYSTEM_METHOD_EXIT|[16]|List<Quote>.iterator()
19:39:01.45 (1230364665)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
19:39:01.45 (1230371497)|HEAP_ALLOCATE|[16]|Bytes:5
19:39:01.45 (1230377342)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
19:39:01.45 (1230394452)|HEAP_ALLOCATE|[16]|Bytes:4
19:39:01.45 (1230407932)|VARIABLE_SCOPE_BEGIN|[16]|quote|Quote|true|false
19:39:01.45 (1231930512)|VARIABLE_ASSIGNMENT|[16]|quote|{"LastModifiedDate":"2026-06-14T02:39:01.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:39:01.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x58120312
19:39:01.45 (1231994941)|STATEMENT_EXECUTE|[16]
19:39:01.45 (1231996491)|STATEMENT_EXECUTE|[17]
19:39:01.45 (1232011634)|METHOD_ENTRY|[17]|01pWC000002VWVV|QuoteRenewalTypeHandler.normalizeRenewalQuoteType(Quote)
19:39:01.45 (1232024537)|VARIABLE_SCOPE_BEGIN|[21]|quote|Quote|true|false
